time[d],date,hour,sub116 [mg/l],sub178 [mg/l]
3133,1989-07-31,00:00:00.00,1,1
3134,1989-08-01,00:00:00.00,1,1
3135,1989-08-02,00:00:00.00,1,1
3136,1989-08-03,00:00:00.00,1,1
3137,1989-08-04,00:00:00.00,1,1
3138,1989-08-05,00:00:00.00,1,1
3139,1989-08-06,00:00:00.00,1,1
3140,1989-08-07,00:00:00.00,1,1
3141,1989-08-08,00:00:00.00,1,1
3142,1989-08-09,00:00:00.00,1,1
3143,1989-08-10,00:00:00.00,1,1
3144,1989-08-11,00:00:00.00,1,1
3145,1989-08-12,00:00:00.00,1,1
3146,1989-08-13,00:00:00.00,1,1
3147,1989-08-14,00:00:00.00,1,1
3148,1989-08-15,00:00:00.00,1,1
3149,1989-08-16,00:00:00.00,1,1
3150,1989-08-17,00:00:00.00,1,1
3151,1989-08-18,00:00:00.00,1,1
3152,1989-08-19,00:00:00.00,1,1
3153,1989-08-20,00:00:00.00,1,1
3154,1989-08-21,00:00:00.00,1,1
3155,1989-08-22,00:00:00.00,0.0803774,0.0780718
3156,1989-08-23,00:00:00.00,0.0115471,0.01114
3157,1989-08-24,00:00:00.00,0.0497907,0.0481082
3158,1989-08-25,00:00:00.00,1,1
3159,1989-08-26,00:00:00.00,1,1
3160,1989-08-27,00:00:00.00,1,1
3161,1989-08-28,00:00:00.00,1,1
3162,1989-08-29,00:00:00.00,1,1
3163,1989-08-30,00:00:00.00,1,1
3164,1989-08-31,00:00:00.00,1,1
3165,1989-09-01,00:00:00.00,1,1
3166,1989-09-02,00:00:00.00,0.00713991,0.00720588
3167,1989-09-03,00:00:00.00,1,1
3168,1989-09-04,00:00:00.00,1,1
3169,1989-09-05,00:00:00.00,1,1
3170,1989-09-06,00:00:00.00,1,1
3171,1989-09-07,00:00:00.00,1,1
3172,1989-09-08,00:00:00.00,1,1
3173,1989-09-09,00:00:00.00,0.0144041,0.0141902
3174,1989-09-10,00:00:00.00,0.0538734,0.0609432
3175,1989-09-11,00:00:00.00,0.0243298,0.0275543
3176,1989-09-12,00:00:00.00,1,1
3177,1989-09-13,00:00:00.00,1,1
3178,1989-09-14,00:00:00.00,1,1
3179,1989-09-15,00:00:00.00,1,1
3180,1989-09-16,00:00:00.00,1,1
3181,1989-09-17,00:00:00.00,1,1
3182,1989-09-18,00:00:00.00,1,1
3183,1989-09-19,00:00:00.00,1,1
3184,1989-09-20,00:00:00.00,1,1
3185,1989-09-21,00:00:00.00,1,1
3186,1989-09-22,00:00:00.00,1,1
3187,1989-09-23,00:00:00.00,1,1
3188,1989-09-24,00:00:00.00,1,1
3189,1989-09-25,00:00:00.00,1,1
3190,1989-09-26,00:00:00.00,1,1
3191,1989-09-27,00:00:00.00,1,1
3192,1989-09-28,00:00:00.00,1,1
3193,1989-09-29,00:00:00.00,1,1
3194,1989-09-30,00:00:00.00,1,1
3195,1989-10-01,00:00:00.00,1,1
3196,1989-10-02,00:00:00.00,1,1
3197,1989-10-03,00:00:00.00,1,1
3198,1989-10-04,00:00:00.00,1,1
3199,1989-10-05,00:00:00.00,1,1
3200,1989-10-06,00:00:00.00,1,1
3201,1989-10-07,00:00:00.00,0.0300086,0.0265492
3202,1989-10-08,00:00:00.00,0.00321513,0.00280519
3203,1989-10-09,00:00:00.00,1,1
3204,1989-10-10,00:00:00.00,0.0196137,0.0192548
3205,1989-10-11,00:00:00.00,1,1
3206,1989-10-12,00:00:00.00,1,1
3207,1989-10-13,00:00:00.00,1,1
3208,1989-10-14,00:00:00.00,1,1
3209,1989-10-15,00:00:00.00,1,1
3210,1989-10-16,00:00:00.00,1,1
3211,1989-10-17,00:00:00.00,1,1
3212,1989-10-18,00:00:00.00,1,1
3213,1989-10-19,00:00:00.00,1,1
3214,1989-10-20,00:00:00.00,1,1
3215,1989-10-21,00:00:00.00,1,1
3216,1989-10-22,00:00:00.00,1,1
3217,1989-10-23,00:00:00.00,0.00355129,0.00341767
3218,1989-10-24,00:00:00.00,1,1
3219,1989-10-25,00:00:00.00,1,1
3220,1989-10-26,00:00:00.00,0.0139446,0.0132096
3221,1989-10-27,00:00:00.00,0.00832973,0.00863261
3222,1989-10-28,00:00:00.00,0.0288171,0.0283395
3223,1989-10-29,00:00:00.00,0.00369611,0.00382516
3224,1989-10-30,00:00:00.00,0.00356352,0.00368805
3225,1989-10-31,00:00:00.00,0.000694924,0.000719309
3226,1989-11-01,00:00:00.00,0.000606239,0.000627555
3227,1989-11-02,00:00:00.00,0.00188456,0.00194776
3228,1989-11-03,00:00:00.00,0.338177,0.18966
3229,1989-11-04,00:00:00.00,0.382553,0.22167
3230,1989-11-05,00:00:00.00,0.00238714,0.00245944
3231,1989-11-06,00:00:00.00,0.000413908,0.000412091
3232,1989-11-07,00:00:00.00,0.000456772,0.000423941
3233,1989-11-08,00:00:00.00,0.00117777,0.00100893
3234,1989-11-09,00:00:00.00,0.00121937,0.00114808
3235,1989-11-10,00:00:00.00,0.00112454,0.00112869
3236,1989-11-11,00:00:00.00,0.00163641,0.0016448
3237,1989-11-12,00:00:00.00,0.00248991,0.00252512
3238,1989-11-13,00:00:00.00,0.0052147,0.00511184
3239,1989-11-14,00:00:00.00,0.0100187,0.00965645
3240,1989-11-15,00:00:00.00,0.0162544,0.0158311
3241,1989-11-16,00:00:00.00,0.0255825,0.0249961
3242,1989-11-17,00:00:00.00,0.0376649,0.0370965
3243,1989-11-18,00:00:00.00,0.0534799,0.0530084
3244,1989-11-19,00:00:00.00,0.0736137,0.073339
3245,1989-11-20,00:00:00.00,0.050644,0.0573634
3246,1989-11-21,00:00:00.00,0.0442631,0.0518528
3247,1989-11-22,00:00:00.00,0.117631,0.117588
3248,1989-11-23,00:00:00.00,0.152051,0.152534
3249,1989-11-24,00:00:00.00,0.192006,0.193148
3250,1989-11-25,00:00:00.00,0.237175,0.239081
3251,1989-11-26,00:00:00.00,0.286898,0.289631
3252,1989-11-27,00:00:00.00,0.3402,0.343764
3253,1989-11-28,00:00:00.00,0.153333,0.184734
3254,1989-11-29,00:00:00.00,0.187266,0.219872
3255,1989-11-30,00:00:00.00,0.419347,0.422326
3256,1989-12-01,00:00:00.00,0.476361,0.479993
3257,1989-12-02,00:00:00.00,0.532378,0.536532
3258,1989-12-03,00:00:00.00,0.586189,0.590709
3259,1989-12-04,00:00:00.00,0.636825,0.641552
3260,1989-12-05,00:00:00.00,0.683601,0.688384
3261,1989-12-06,00:00:00.00,0.726112,0.730823
3262,1989-12-07,00:00:00.00,0.385807,0.450983
3263,1989-12-08,00:00:00.00,0.769074,0.77281
3264,1989-12-09,00:00:00.00,0.802241,0.805813
3265,1989-12-10,00:00:00.00,0.831263,0.834619
3266,1989-12-11,00:00:00.00,0.858538,0.861743
3267,1989-12-12,00:00:00.00,0.881191,0.884156
3268,1989-12-13,00:00:00.00,0.900558,0.903271
3269,1989-12-14,00:00:00.00,0.916733,0.919184
3270,1989-12-15,00:00:00.00,0.930541,0.932743
3271,1989-12-16,00:00:00.00,0.942225,0.944192
3272,1989-12-17,00:00:00.00,0.951877,0.953621
3273,1989-12-18,00:00:00.00,0.960018,0.961559
3274,1989-12-19,00:00:00.00,0.967211,0.968575
3275,1989-12-20,00:00:00.00,0.972875,0.974072
3276,1989-12-21,00:00:00.00,0.977576,0.978623
3277,1989-12-22,00:00:00.00,0.98166,0.982576
3278,1989-12-23,00:00:00.00,0.984734,0.98553
3279,1989-12-24,00:00:00.00,0.987298,0.987988
3280,1989-12-25,00:00:00.00,0.989422,0.99002
3281,1989-12-26,00:00:00.00,0.99119,0.991707
3282,1989-12-27,00:00:00.00,0.993168,0.993619
3283,1989-12-28,00:00:00.00,0.994307,0.994696
3284,1989-12-29,00:00:00.00,0.995321,0.995657
3285,1989-12-30,00:00:00.00,0.996366,0.996655
3286,1989-12-31,00:00:00.00,0.997084,0.997332
3287,1990-01-01,00:00:00.00,0.997608,0.997821
3288,1990-01-02,00:00:00.00,0.998309,0.998487
3289,1990-01-03,00:00:00.00,0.998692,0.998842
3290,1990-01-04,00:00:00.00,0.998927,0.999055
3291,1990-01-05,00:00:00.00,0.999318,0.99942
3292,1990-01-06,00:00:00.00,0.999505,0.999588
3293,1990-01-07,00:00:00.00,0.999705,0.999766
3294,1990-01-08,00:00:00.00,0.999769,0.99982
3295,1990-01-09,00:00:00.00,0.999841,0.99988
3296,1990-01-10,00:00:00.00,0.999912,0.999938
3297,1990-01-11,00:00:00.00,0.999977,0.999988
3298,1990-01-12,00:00:00.00,0.999987,0.999995
3299,1990-01-13,00:00:00.00,0.999996,1
3300,1990-01-14,00:00:00.00,0.999997,1
3301,1990-01-15,00:00:00.00,0.999998,1
3302,1990-01-16,00:00:00.00,0.999999,1
3303,1990-01-17,00:00:00.00,0.999999,1
3304,1990-01-18,00:00:00.00,0.999999,1
3305,1990-01-19,00:00:00.00,0.999999,1
3306,1990-01-20,00:00:00.00,0.205427,0.25867
3307,1990-01-21,00:00:00.00,0.988339,0.986779
3308,1990-01-22,00:00:00.00,0.990165,0.988861
3309,1990-01-23,00:00:00.00,0.991702,0.990612
3310,1990-01-24,00:00:00.00,0.992997,0.992085
3311,1990-01-25,00:00:00.00,0.994088,0.993325
3312,1990-01-26,00:00:00.00,0.995008,0.99437
3313,1990-01-27,00:00:00.00,0.995949,0.995437
3314,1990-01-28,00:00:00.00,0.996817,0.996418
3315,1990-01-29,00:00:00.00,0.997826,0.997554
3316,1990-01-30,00:00:00.00,0.998649,0.99848
3317,1990-01-31,00:00:00.00,0.998913,0.998778
3318,1990-02-01,00:00:00.00,0.999223,0.999127
3319,1990-02-02,00:00:00.00,0.999422,0.999351
3320,1990-02-03,00:00:00.00,0.999763,0.999734
3321,1990-02-04,00:00:00.00,0.999836,0.999816
3322,1990-02-05,00:00:00.00,0.999895,0.999882
3323,1990-02-06,00:00:00.00,0.999919,0.99991
3324,1990-02-07,00:00:00.00,0.999969,0.999966
3325,1990-02-08,00:00:00.00,0.999976,0.999973
3326,1990-02-09,00:00:00.00,0.99998,0.999977
3327,1990-02-10,00:00:00.00,0.521068,0.582655
3328,1990-02-11,00:00:00.00,0.999041,0.998794
3329,1990-02-12,00:00:00.00,0.999327,0.999147
3330,1990-02-13,00:00:00.00,0.232503,0.297556
3331,1990-02-14,00:00:00.00,0.246046,0.312641
3332,1990-02-15,00:00:00.00,0.964689,0.961334
3333,1990-02-16,00:00:00.00,0.971082,0.968374
3334,1990-02-17,00:00:00.00,0.975906,0.973679
3335,1990-02-18,00:00:00.00,0.98046,0.978683
3336,1990-02-19,00:00:00.00,0.983637,0.98217
3337,1990-02-20,00:00:00.00,0.987016,0.985876
3338,1990-02-21,00:00:00.00,0.989896,0.989031
3339,1990-02-22,00:00:00.00,0.991972,0.9913
3340,1990-02-23,00:00:00.00,0.130075,0.170819
3341,1990-02-24,00:00:00.00,0.929688,0.923314
3342,1990-02-25,00:00:00.00,0.942794,0.937661
3343,1990-02-26,00:00:00.00,0.953905,0.949823
3344,1990-02-27,00:00:00.00,0.961924,0.958596
3345,1990-02-28,00:00:00.00,0.971693,0.969282
3346,1990-03-01,00:00:00.00,0.978796,0.977042
3347,1990-03-02,00:00:00.00,0.985228,0.984062
3348,1990-03-03,00:00:00.00,0.989715,0.988945
3349,1990-03-04,00:00:00.00,0.992459,0.991923
3350,1990-03-05,00:00:00.00,0.994513,0.994145
3351,1990-03-06,00:00:00.00,0.996167,0.995931
3352,1990-03-07,00:00:00.00,0.997569,0.99744
3353,1990-03-08,00:00:00.00,0.998629,0.998575
3354,1990-03-09,00:00:00.00,0.999225,0.999206
3355,1990-03-10,00:00:00.00,0.1104,0.144203
3356,1990-03-11,00:00:00.00,0.0352958,0.0473474
3357,1990-03-12,00:00:00.00,0.0146488,0.0185799
3358,1990-03-13,00:00:00.00,0.0136585,0.0159839
3359,1990-03-14,00:00:00.00,0.00667502,0.00752418
3360,1990-03-15,00:00:00.00,0.00617645,0.00673307
3361,1990-03-16,00:00:00.00,0.00547445,0.0059344
3362,1990-03-17,00:00:00.00,0.0106675,0.01162
3363,1990-03-18,00:00:00.00,0.0245894,0.0265731
3364,1990-03-19,00:00:00.00,0.0588565,0.0621382
3365,1990-03-20,00:00:00.00,0.100838,0.107021
3366,1990-03-21,00:00:00.00,0.154765,0.164439
3367,1990-03-22,00:00:00.00,0.218251,0.231447
3368,1990-03-23,00:00:00.00,0.22865,0.248443
3369,1990-03-24,00:00:00.00,0.342055,0.358055
3370,1990-03-25,00:00:00.00,0.417536,0.435338
3371,1990-03-26,00:00:00.00,0.49102,0.509722
3372,1990-03-27,00:00:00.00,0.561657,0.58058
3373,1990-03-28,00:00:00.00,0.626837,0.64533
3374,1990-03-29,00:00:00.00,0.686425,0.704074
3375,1990-03-30,00:00:00.00,0.735952,0.750512
3376,1990-03-31,00:00:00.00,0.213322,0.256143
3377,1990-04-01,00:00:00.00,0.325397,0.362925
3378,1990-04-02,00:00:00.00,0.14972,0.175916
3379,1990-04-03,00:00:00.00,0.42953,0.423128
3380,1990-04-04,00:00:00.00,0.508937,0.50452
3381,1990-04-05,00:00:00.00,0.581992,0.579362
3382,1990-04-06,00:00:00.00,0.646409,0.645197
3383,1990-04-07,00:00:00.00,0.701755,0.701567
3384,1990-04-08,00:00:00.00,0.752977,0.753745
3385,1990-04-09,00:00:00.00,0.797788,0.799302
3386,1990-04-10,00:00:00.00,0.803318,0.803729
3387,1990-04-11,00:00:00.00,0.497551,0.545607
3388,1990-04-12,00:00:00.00,0.828405,0.825152
3389,1990-04-13,00:00:00.00,0.857501,0.855179
3390,1990-04-14,00:00:00.00,0.884847,0.883454
3391,1990-04-15,00:00:00.00,0.119324,0.145741
3392,1990-04-16,00:00:00.00,0.287091,0.304971
3393,1990-04-17,00:00:00.00,0.479744,0.469157
3394,1990-04-18,00:00:00.00,0.566327,0.554571
3395,1990-04-19,00:00:00.00,0.636303,0.626975
3396,1990-04-20,00:00:00.00,0.156,0.182575
3397,1990-04-21,00:00:00.00,0.0798308,0.09032
3398,1990-04-22,00:00:00.00,0.0782119,0.0841153
3399,1990-04-23,00:00:00.00,0.0416725,0.0445591
3400,1990-04-24,00:00:00.00,0.0325351,0.0342238
3401,1990-04-25,00:00:00.00,0.0527547,0.0587487
3402,1990-04-26,00:00:00.00,0.134822,0.141495
3403,1990-04-27,00:00:00.00,0.240815,0.25005
3404,1990-04-28,00:00:00.00,0.345203,0.358065
3405,1990-04-29,00:00:00.00,0.445523,0.460643
3406,1990-04-30,00:00:00.00,0.544937,0.56197
3407,1990-05-01,00:00:00.00,0.619134,0.635497
3408,1990-05-02,00:00:00.00,0.687076,0.702729
3409,1990-05-03,00:00:00.00,0.748135,0.76306
3410,1990-05-04,00:00:00.00,0.805295,0.819688
3411,1990-05-05,00:00:00.00,0.848786,0.862096
3412,1990-05-06,00:00:00.00,0.884265,0.89638
3413,1990-05-07,00:00:00.00,0.908012,0.918697
3414,1990-05-08,00:00:00.00,0.430935,0.464183
3415,1990-05-09,00:00:00.00,0.348787,0.388225
3416,1990-05-10,00:00:00.00,0.123009,0.138207
3417,1990-05-11,00:00:00.00,0.149841,0.156925
3418,1990-05-12,00:00:00.00,0.334738,0.320725
3419,1990-05-13,00:00:00.00,0.435382,0.423667
3420,1990-05-14,00:00:00.00,0.53862,0.530246
3421,1990-05-15,00:00:00.00,0.615358,0.609219
3422,1990-05-16,00:00:00.00,0.686607,0.682505
3423,1990-05-17,00:00:00.00,0.287848,0.315759
3424,1990-05-18,00:00:00.00,0.153845,0.170015
3425,1990-05-19,00:00:00.00,0.202598,0.210718
3426,1990-05-20,00:00:00.00,0.361301,0.352381
3427,1990-05-21,00:00:00.00,0.474506,0.463733
3428,1990-05-22,00:00:00.00,0.573202,0.565787
3429,1990-05-23,00:00:00.00,0.656782,0.652319
3430,1990-05-24,00:00:00.00,0.724312,0.722086
3431,1990-05-25,00:00:00.00,0.787294,0.787362
3432,1990-05-26,00:00:00.00,0.840109,0.841978
3433,1990-05-27,00:00:00.00,0.888552,0.892044
3434,1990-05-28,00:00:00.00,0.929291,0.933785
3435,1990-05-29,00:00:00.00,0.960733,0.965331
3436,1990-05-30,00:00:00.00,0.97836,0.98224
3437,1990-05-31,00:00:00.00,0.990096,0.992804
3438,1990-06-01,00:00:00.00,0.996665,0.998146
3439,1990-06-02,00:00:00.00,0.999156,0.99992
3440,1990-06-03,00:00:00.00,0.999253,0.99993
3441,1990-06-04,00:00:00.00,0.999056,0.999445
3442,1990-06-05,00:00:00.00,0.999507,0.999873
3443,1990-06-06,00:00:00.00,0.838368,0.846461
3444,1990-06-07,00:00:00.00,0.766209,0.775658
3445,1990-06-08,00:00:00.00,0.995276,0.992309
3446,1990-06-09,00:00:00.00,0.920262,0.922577
3447,1990-06-10,00:00:00.00,0.836159,0.842733
3448,1990-06-11,00:00:00.00,0.994922,0.991911
3449,1990-06-12,00:00:00.00,0.999998,0.999997
3450,1990-06-13,00:00:00.00,0.242098,0.270097
3451,1990-06-14,00:00:00.00,0.147281,0.174486
3452,1990-06-15,00:00:00.00,0.667677,0.628022
3453,1990-06-16,00:00:00.00,0.815162,0.788764
3454,1990-06-17,00:00:00.00,0.844377,0.82215
3455,1990-06-18,00:00:00.00,0.157269,0.180851
3456,1990-06-19,00:00:00.00,0.18766,0.206522
3457,1990-06-20,00:00:00.00,0.476332,0.443569
3458,1990-06-21,00:00:00.00,0.547901,0.518055
3459,1990-06-22,00:00:00.00,0.61288,0.586425
3460,1990-06-23,00:00:00.00,0.670529,0.647562
3461,1990-06-24,00:00:00.00,0.720782,0.701149
3462,1990-06-25,00:00:00.00,0.822854,0.810881
3463,1990-06-26,00:00:00.00,0.903778,0.898479
3464,1990-06-27,00:00:00.00,0.920852,0.916651
3465,1990-06-28,00:00:00.00,0.974773,0.974699
3466,1990-06-29,00:00:00.00,0.506755,0.527615
3467,1990-06-30,00:00:00.00,0.215043,0.25892
3468,1990-07-01,00:00:00.00,0.752357,0.725686
3469,1990-07-02,00:00:00.00,0.854517,0.837604
3470,1990-07-03,00:00:00.00,0.953115,0.947649
3471,1990-07-04,00:00:00.00,0.987108,0.985869
3472,1990-07-05,00:00:00.00,0.99819,0.998146
3473,1990-07-06,00:00:00.00,1,1
3474,1990-07-07,00:00:00.00,1,1
3475,1990-07-08,00:00:00.00,1,1
3476,1990-07-09,00:00:00.00,0.659828,0.681407
3477,1990-07-10,00:00:00.00,0.305148,0.325846
3478,1990-07-11,00:00:00.00,0.992235,0.986775
3479,1990-07-12,00:00:00.00,0.999983,0.999977
3480,1990-07-13,00:00:00.00,1,1
3481,1990-07-14,00:00:00.00,1,1
3482,1990-07-15,00:00:00.00,1,1
3483,1990-07-16,00:00:00.00,1,1
3484,1990-07-17,00:00:00.00,1,1
3485,1990-07-18,00:00:00.00,1,1
3486,1990-07-19,00:00:00.00,1,1
3487,1990-07-20,00:00:00.00,1,1
3488,1990-07-21,00:00:00.00,1,1
3489,1990-07-22,00:00:00.00,1,1
3490,1990-07-23,00:00:00.00,1,1
3491,1990-07-24,00:00:00.00,1,1
3492,1990-07-25,00:00:00.00,1,1
3493,1990-07-26,00:00:00.00,1,1
3494,1990-07-27,00:00:00.00,1,1
3495,1990-07-28,00:00:00.00,1,1
3496,1990-07-29,00:00:00.00,1,1
3497,1990-07-30,00:00:00.00,1,1
3498,1990-07-31,00:00:00.00,1,1
3499,1990-08-01,00:00:00.00,1,1
3500,1990-08-02,00:00:00.00,1,1
3501,1990-08-03,00:00:00.00,1,1
3502,1990-08-04,00:00:00.00,1,1
3503,1990-08-05,00:00:00.00,1,1
3504,1990-08-06,00:00:00.00,1,1
3505,1990-08-07,00:00:00.00,1,1
3506,1990-08-08,00:00:00.00,1,1
3507,1990-08-09,00:00:00.00,1,1
3508,1990-08-10,00:00:00.00,1,1
3509,1990-08-11,00:00:00.00,1,1
3510,1990-08-12,00:00:00.00,1,1
3511,1990-08-13,00:00:00.00,1,1
3512,1990-08-14,00:00:00.00,1,1
3513,1990-08-15,00:00:00.00,1,1
3514,1990-08-16,00:00:00.00,1,1
3515,1990-08-17,00:00:00.00,1,1
3516,1990-08-18,00:00:00.00,1,1
3517,1990-08-19,00:00:00.00,1,1
3518,1990-08-20,00:00:00.00,1,1
3519,1990-08-21,00:00:00.00,1,1
3520,1990-08-22,00:00:00.00,1,1
3521,1990-08-23,00:00:00.00,1,1
3522,1990-08-24,00:00:00.00,1,1
3523,1990-08-25,00:00:00.00,1,1
3524,1990-08-26,00:00:00.00,1,1
3525,1990-08-27,00:00:00.00,1,1
3526,1990-08-28,00:00:00.00,1,1
3527,1990-08-29,00:00:00.00,1,1
3528,1990-08-30,00:00:00.00,1,1
3529,1990-08-31,00:00:00.00,1,1
3530,1990-09-01,00:00:00.00,1,1
3531,1990-09-02,00:00:00.00,1,1
3532,1990-09-03,00:00:00.00,1,1
3533,1990-09-04,00:00:00.00,1,1
3534,1990-09-05,00:00:00.00,1,1
3535,1990-09-06,00:00:00.00,1,1
3536,1990-09-07,00:00:00.00,1,1
3537,1990-09-08,00:00:00.00,1,1
3538,1990-09-09,00:00:00.00,1,1
3539,1990-09-10,00:00:00.00,1,1
3540,1990-09-11,00:00:00.00,1,1
3541,1990-09-12,00:00:00.00,1,1
3542,1990-09-13,00:00:00.00,1,1
3543,1990-09-14,00:00:00.00,1,1
3544,1990-09-15,00:00:00.00,1,1
3545,1990-09-16,00:00:00.00,1,1
3546,1990-09-17,00:00:00.00,1,1
3547,1990-09-18,00:00:00.00,1,1
3548,1990-09-19,00:00:00.00,1,1
3549,1990-09-20,00:00:00.00,1,1
3550,1990-09-21,00:00:00.00,1,1
3551,1990-09-22,00:00:00.00,1,1
3552,1990-09-23,00:00:00.00,0.00532002,0.00518486
3553,1990-09-24,00:00:00.00,0.056209,0.0548023
3554,1990-09-25,00:00:00.00,1,1
3555,1990-09-26,00:00:00.00,1,1
3556,1990-09-27,00:00:00.00,1,1
3557,1990-09-28,00:00:00.00,1,1
3558,1990-09-29,00:00:00.00,1,1
3559,1990-09-30,00:00:00.00,1,1
3560,1990-10-01,00:00:00.00,1,1
3561,1990-10-02,00:00:00.00,1,1
3562,1990-10-03,00:00:00.00,0.0153205,0.0146803
3563,1990-10-04,00:00:00.00,0.00317309,0.00327872
3564,1990-10-05,00:00:00.00,0.00537667,0.00626875
3565,1990-10-06,00:00:00.00,1,1
3566,1990-10-07,00:00:00.00,1,1
3567,1990-10-08,00:00:00.00,1,1
3568,1990-10-09,00:00:00.00,1,1
3569,1990-10-10,00:00:00.00,1,1
3570,1990-10-11,00:00:00.00,1,1
3571,1990-10-12,00:00:00.00,1,1
3572,1990-10-13,00:00:00.00,1,1
3573,1990-10-14,00:00:00.00,1,1
3574,1990-10-15,00:00:00.00,0.00346212,0.00401095
3575,1990-10-16,00:00:00.00,0.0035686,0.00415488
3576,1990-10-17,00:00:00.00,0.00397566,0.00462973
3577,1990-10-18,00:00:00.00,0.000615664,0.00071013
3578,1990-10-19,00:00:00.00,0.00119562,0.00123463
3579,1990-10-20,00:00:00.00,0.00719954,0.00539824
3580,1990-10-21,00:00:00.00,0.00132717,0.00139916
3581,1990-10-22,00:00:00.00,0.00168641,0.00172895
3582,1990-10-23,00:00:00.00,0.00447798,0.00426998
3583,1990-10-24,00:00:00.00,0.00954221,0.00889692
3584,1990-10-25,00:00:00.00,0.0154768,0.0148038
3585,1990-10-26,00:00:00.00,0.0245476,0.0237107
3586,1990-10-27,00:00:00.00,0.0372094,0.0361884
3587,1990-10-28,00:00:00.00,0.0534861,0.0524629
3588,1990-10-29,00:00:00.00,0.0309005,0.0354737
3589,1990-10-30,00:00:00.00,0.0795713,0.078772
3590,1990-10-31,00:00:00.00,0.10961,0.10922
3591,1990-11-01,00:00:00.00,0.148406,0.148734
3592,1990-11-02,00:00:00.00,0.195032,0.196351
3593,1990-11-03,00:00:00.00,0.246668,0.249078
3594,1990-11-04,00:00:00.00,0.296432,0.298464
3595,1990-11-05,00:00:00.00,0.291805,0.299014
3596,1990-11-06,00:00:00.00,0.117908,0.142908
3597,1990-11-07,00:00:00.00,0.393367,0.393148
3598,1990-11-08,00:00:00.00,0.453669,0.45424
3599,1990-11-09,00:00:00.00,0.514132,0.515463
3600,1990-11-10,00:00:00.00,0.569288,0.571132
3601,1990-11-11,00:00:00.00,0.624036,0.626381
3602,1990-11-12,00:00:00.00,0.674137,0.676814
3603,1990-11-13,00:00:00.00,0.719706,0.72258
3604,1990-11-14,00:00:00.00,0.764449,0.767547
3605,1990-11-15,00:00:00.00,0.80205,0.805173
3606,1990-11-16,00:00:00.00,0.341356,0.395863
3607,1990-11-17,00:00:00.00,0.00939015,0.012098
3608,1990-11-18,00:00:00.00,0.018848,0.0217603
3609,1990-11-19,00:00:00.00,0.0569143,0.056808
3610,1990-11-20,00:00:00.00,0.0858114,0.0866225
3611,1990-11-21,00:00:00.00,0.0898589,0.0967619
3612,1990-11-22,00:00:00.00,0.0137397,0.0166199
3613,1990-11-23,00:00:00.00,0.0173077,0.019596
3614,1990-11-24,00:00:00.00,0.0328389,0.0357193
3615,1990-11-25,00:00:00.00,0.0452254,0.0497821
3616,1990-11-26,00:00:00.00,0.0963434,0.100524
3617,1990-11-27,00:00:00.00,0.0846199,0.0952726
3618,1990-11-28,00:00:00.00,0.0812611,0.092984
3619,1990-11-29,00:00:00.00,0.0815191,0.0931985
3620,1990-11-30,00:00:00.00,0.148034,0.158648
3621,1990-12-01,00:00:00.00,0.226037,0.236161
3622,1990-12-02,00:00:00.00,0.306538,0.318015
3623,1990-12-03,00:00:00.00,0.293343,0.318354
3624,1990-12-04,00:00:00.00,0.430033,0.44351
3625,1990-12-05,00:00:00.00,0.503188,0.517622
3626,1990-12-06,00:00:00.00,0.571002,0.585633
3627,1990-12-07,00:00:00.00,0.632761,0.647024
3628,1990-12-08,00:00:00.00,0.687121,0.700574
3629,1990-12-09,00:00:00.00,0.735198,0.747627
3630,1990-12-10,00:00:00.00,0.776453,0.78772
3631,1990-12-11,00:00:00.00,0.258767,0.312283
3632,1990-12-12,00:00:00.00,0.675442,0.678909
3633,1990-12-13,00:00:00.00,0.724443,0.728162
3634,1990-12-14,00:00:00.00,0.76858,0.772431
3635,1990-12-15,00:00:00.00,0.804447,0.808165
3636,1990-12-16,00:00:00.00,0.835171,0.838681
3637,1990-12-17,00:00:00.00,0.860915,0.864154
3638,1990-12-18,00:00:00.00,0.882524,0.885466
3639,1990-12-19,00:00:00.00,0.901121,0.903787
3640,1990-12-20,00:00:00.00,0.916526,0.918914
3641,1990-12-21,00:00:00.00,0.929393,0.931517
3642,1990-12-22,00:00:00.00,0.449219,0.51975
3643,1990-12-23,00:00:00.00,0.244966,0.297076
3644,1990-12-24,00:00:00.00,0.726389,0.718837
3645,1990-12-25,00:00:00.00,0.768542,0.762515
3646,1990-12-26,00:00:00.00,0.804481,0.799704
3647,1990-12-27,00:00:00.00,0.834936,0.831168
3648,1990-12-28,00:00:00.00,0.860641,0.857677
3649,1990-12-29,00:00:00.00,0.397509,0.459642
3650,1990-12-30,00:00:00.00,0.389647,0.443895
3651,1990-12-31,00:00:00.00,0.761369,0.753966
3652,1991-01-01,00:00:00.00,0.798432,0.792468
3653,1991-01-02,00:00:00.00,0.829854,0.82507
3654,1991-01-03,00:00:00.00,0.856381,0.852552
3655,1991-01-04,00:00:00.00,0.878717,0.875656
3656,1991-01-05,00:00:00.00,0.897501,0.895054
3657,1991-01-06,00:00:00.00,0.91329,0.911335
3658,1991-01-07,00:00:00.00,0.926568,0.925004
3659,1991-01-08,00:00:00.00,0.93774,0.936488
3660,1991-01-09,00:00:00.00,0.94715,0.946149
3661,1991-01-10,00:00:00.00,0.955087,0.954285
3662,1991-01-11,00:00:00.00,0.96179,0.961148
