time[d],date,hour,sub116 [mg/l],sub178 [mg/l]
6026,1997-07-02,00:00:00.00,0,0
6027,1997-07-03,00:00:00.00,0,0
6028,1997-07-04,00:00:00.00,0,0
6029,1997-07-05,00:00:00.00,0,0
6030,1997-07-06,00:00:00.00,0,0
6031,1997-07-07,00:00:00.00,0,0
6032,1997-07-08,00:00:00.00,0,0
6033,1997-07-09,00:00:00.00,0,0
6034,1997-07-10,00:00:00.00,0,0
6035,1997-07-11,00:00:00.00,0,0
6036,1997-07-12,00:00:00.00,0,0
6037,1997-07-13,00:00:00.00,0,0
6038,1997-07-14,00:00:00.00,0,0
6039,1997-07-15,00:00:00.00,0,0
6040,1997-07-16,00:00:00.00,0,0
6041,1997-07-17,00:00:00.00,0,0
6042,1997-07-18,00:00:00.00,0,0
6043,1997-07-19,00:00:00.00,0,0
6044,1997-07-20,00:00:00.00,0,0
6045,1997-07-21,00:00:00.00,0,0
6046,1997-07-22,00:00:00.00,0,0
6047,1997-07-23,00:00:00.00,0,0
6048,1997-07-24,00:00:00.00,0,0
6049,1997-07-25,00:00:00.00,0,0
6050,1997-07-26,00:00:00.00,0,0
6051,1997-07-27,00:00:00.00,0,0
6052,1997-07-28,00:00:00.00,0,0
6053,1997-07-29,00:00:00.00,0,0
6054,1997-07-30,00:00:00.00,0,0
6055,1997-07-31,00:00:00.00,0,0
6056,1997-08-01,00:00:00.00,0,0
6057,1997-08-02,00:00:00.00,0,0
6058,1997-08-03,00:00:00.00,0,0
6059,1997-08-04,00:00:00.00,0,0
6060,1997-08-05,00:00:00.00,0,0
6061,1997-08-06,00:00:00.00,0,0
6062,1997-08-07,00:00:00.00,0,0
6063,1997-08-08,00:00:00.00,0,0
6064,1997-08-09,00:00:00.00,0,0
6065,1997-08-10,00:00:00.00,0,0
6066,1997-08-11,00:00:00.00,0,0
6067,1997-08-12,00:00:00.00,0,0
6068,1997-08-13,00:00:00.00,0,0
6069,1997-08-14,00:00:00.00,0,0
6070,1997-08-15,00:00:00.00,0,0
6071,1997-08-16,00:00:00.00,0,0
6072,1997-08-17,00:00:00.00,0,0
6073,1997-08-18,00:00:00.00,0,0
6074,1997-08-19,00:00:00.00,0,0
6075,1997-08-20,00:00:00.00,0,0
6076,1997-08-21,00:00:00.00,0,0
6077,1997-08-22,00:00:00.00,0,0
6078,1997-08-23,00:00:00.00,0,0
6079,1997-08-24,00:00:00.00,0,0
6080,1997-08-25,00:00:00.00,0,0
6081,1997-08-26,00:00:00.00,0,0
6082,1997-08-27,00:00:00.00,0,0
6083,1997-08-28,00:00:00.00,0,0
6084,1997-08-29,00:00:00.00,0,0
6085,1997-08-30,00:00:00.00,0,0
6086,1997-08-31,00:00:00.00,0,0
6087,1997-09-01,00:00:00.00,0,0
6088,1997-09-02,00:00:00.00,0,0
6089,1997-09-03,00:00:00.00,0,0
6090,1997-09-04,00:00:00.00,0,0
6091,1997-09-05,00:00:00.00,0,0
6092,1997-09-06,00:00:00.00,0,0
6093,1997-09-07,00:00:00.00,0,0
6094,1997-09-08,00:00:00.00,0,0
6095,1997-09-09,00:00:00.00,0,0
6096,1997-09-10,00:00:00.00,0,0
6097,1997-09-11,00:00:00.00,0,0
6098,1997-09-12,00:00:00.00,0,0
6099,1997-09-13,00:00:00.00,0,0
6100,1997-09-14,00:00:00.00,0,0
6101,1997-09-15,00:00:00.00,0,0
6102,1997-09-16,00:00:00.00,0,0
6103,1997-09-17,00:00:00.00,0,0
6104,1997-09-18,00:00:00.00,0,0
6105,1997-09-19,00:00:00.00,0,0
6106,1997-09-20,00:00:00.00,0,0
6107,1997-09-21,00:00:00.00,0,0
6108,1997-09-22,00:00:00.00,0,0
6109,1997-09-23,00:00:00.00,0,0
6110,1997-09-24,00:00:00.00,0,0
6111,1997-09-25,00:00:00.00,0,0
6112,1997-09-26,00:00:00.00,0,0
6113,1997-09-27,00:00:00.00,0,0
6114,1997-09-28,00:00:00.00,0,0
6115,1997-09-29,00:00:00.00,0,0
6116,1997-09-30,00:00:00.00,0,0
6117,1997-10-01,00:00:00.00,0,0
6118,1997-10-02,00:00:00.00,0,0
6119,1997-10-03,00:00:00.00,0,0
6120,1997-10-04,00:00:00.00,0,0
6121,1997-10-05,00:00:00.00,0,0
6122,1997-10-06,00:00:00.00,0,0
6123,1997-10-07,00:00:00.00,0,0
6124,1997-10-08,00:00:00.00,0,0
6125,1997-10-09,00:00:00.00,0,0
6126,1997-10-10,00:00:00.00,0,0
6127,1997-10-11,00:00:00.00,0,0
6128,1997-10-12,00:00:00.00,0,0
6129,1997-10-13,00:00:00.00,0,0
6130,1997-10-14,00:00:00.00,0,0
6131,1997-10-15,00:00:00.00,0,0
6132,1997-10-16,00:00:00.00,0,0
6133,1997-10-17,00:00:00.00,0,0
6134,1997-10-18,00:00:00.00,0,0
6135,1997-10-19,00:00:00.00,0,0
6136,1997-10-20,00:00:00.00,0,0
6137,1997-10-21,00:00:00.00,0,0
6138,1997-10-22,00:00:00.00,0,0
6139,1997-10-23,00:00:00.00,0,0
6140,1997-10-24,00:00:00.00,0,0
6141,1997-10-25,00:00:00.00,0,0
6142,1997-10-26,00:00:00.00,0,0
6143,1997-10-27,00:00:00.00,0,0
6144,1997-10-28,00:00:00.00,0,0
6145,1997-10-29,00:00:00.00,0,0
6146,1997-10-30,00:00:00.00,0,0
6147,1997-10-31,00:00:00.00,0,0
6148,1997-11-01,00:00:00.00,0,0
6149,1997-11-02,00:00:00.00,0,0
6150,1997-11-03,00:00:00.00,0,0
6151,1997-11-04,00:00:00.00,0.000826495,0.00177765
6152,1997-11-05,00:00:00.00,0.00605676,0.0135758
6153,1997-11-06,00:00:00.00,0.0233097,0.0514859
6154,1997-11-07,00:00:00.00,0.69293,0.848663
6155,1997-11-08,00:00:00.00,0.0441727,0.0954544
6156,1997-11-09,00:00:00.00,0.0391089,0.0852217
6157,1997-11-10,00:00:00.00,0.0255494,0.0567877
6158,1997-11-11,00:00:00.00,0.86676,0.952371
6159,1997-11-12,00:00:00.00,0.843854,0.943052
6160,1997-11-13,00:00:00.00,0.812651,0.929897
6161,1997-11-14,00:00:00.00,0.773791,0.912602
6162,1997-11-15,00:00:00.00,0.724688,0.889155
6163,1997-11-16,00:00:00.00,0.670459,0.860906
6164,1997-11-17,00:00:00.00,0.621754,0.833106
6165,1997-11-18,00:00:00.00,0.555801,0.791365
6166,1997-11-19,00:00:00.00,0.508028,0.757601
6167,1997-11-20,00:00:00.00,0.453711,0.715076
6168,1997-11-21,00:00:00.00,0.400404,0.668301
6169,1997-11-22,00:00:00.00,0.324032,0.59066
6170,1997-11-23,00:00:00.00,0.270648,0.527187
6171,1997-11-24,00:00:00.00,0.226992,0.46835
6172,1997-11-25,00:00:00.00,0.180086,0.396661
6173,1997-11-26,00:00:00.00,0.134184,0.316224
6174,1997-11-27,00:00:00.00,0.00703764,0.0160102
6175,1997-11-28,00:00:00.00,0.938007,0.978749
6176,1997-11-29,00:00:00.00,0.0246642,0.0555604
6177,1997-11-30,00:00:00.00,0.0647917,0.139026
6178,1997-12-01,00:00:00.00,0.0906214,0.188553
6179,1997-12-02,00:00:00.00,0.995751,0.998439
6180,1997-12-03,00:00:00.00,0.994352,0.997843
6181,1997-12-04,00:00:00.00,0.992602,0.99706
6182,1997-12-05,00:00:00.00,0.99037,0.996024
6183,1997-12-06,00:00:00.00,0.987561,0.994672
6184,1997-12-07,00:00:00.00,0.984035,0.992919
6185,1997-12-08,00:00:00.00,0.979606,0.990653
6186,1997-12-09,00:00:00.00,0.974232,0.987817
6187,1997-12-10,00:00:00.00,0.967645,0.984245
6188,1997-12-11,00:00:00.00,0.959116,0.979536
6189,1997-12-12,00:00:00.00,0.948938,0.973758
6190,1997-12-13,00:00:00.00,0.937142,0.966865
6191,1997-12-14,00:00:00.00,0.92221,0.957967
6192,1997-12-15,00:00:00.00,0.904032,0.946861
6193,1997-12-16,00:00:00.00,0.0301561,0.0654474
6194,1997-12-17,00:00:00.00,0.0304086,0.0673015
6195,1997-12-18,00:00:00.00,0.107352,0.204518
6196,1997-12-19,00:00:00.00,0.198393,0.334515
6197,1997-12-20,00:00:00.00,0.191762,0.310693
6198,1997-12-21,00:00:00.00,0.994023,0.99505
6199,1997-12-22,00:00:00.00,0.991639,0.99283
6200,1997-12-23,00:00:00.00,0.988508,0.989859
6201,1997-12-24,00:00:00.00,0.984512,0.985999
6202,1997-12-25,00:00:00.00,0.979347,0.980952
6203,1997-12-26,00:00:00.00,0.972794,0.974479
6204,1997-12-27,00:00:00.00,0.964716,0.966412
6205,1997-12-28,00:00:00.00,0.954393,0.956056
6206,1997-12-29,00:00:00.00,0.942227,0.943721
6207,1997-12-30,00:00:00.00,0.927339,0.928558
6208,1997-12-31,00:00:00.00,0.909093,0.909924
6209,1998-01-01,00:00:00.00,0.887626,0.887909
6210,1998-01-02,00:00:00.00,0.863441,0.862966
6211,1998-01-03,00:00:00.00,0.835744,0.834338
6212,1998-01-04,00:00:00.00,0.0708836,0.109519
6213,1998-01-05,00:00:00.00,0.980143,0.977551
6214,1998-01-06,00:00:00.00,0.973709,0.970045
6215,1998-01-07,00:00:00.00,0.965636,0.960611
6216,1998-01-08,00:00:00.00,0.955168,0.948379
6217,1998-01-09,00:00:00.00,0.942742,0.933867
6218,1998-01-10,00:00:00.00,0.92774,0.916385
6219,1998-01-11,00:00:00.00,0.909623,0.895358
6220,1998-01-12,00:00:00.00,0.888177,0.870602
6221,1998-01-13,00:00:00.00,0.863186,0.841958
6222,1998-01-14,00:00:00.00,0.834078,0.808892
6223,1998-01-15,00:00:00.00,0.800735,0.771421
6224,1998-01-16,00:00:00.00,0.760964,0.727297
6225,1998-01-17,00:00:00.00,0.716204,0.678391
6226,1998-01-18,00:00:00.00,0.66949,0.628219
6227,1998-01-19,00:00:00.00,0.617651,0.573547
6228,1998-01-20,00:00:00.00,0.564475,0.518571
6229,1998-01-21,00:00:00.00,0.506057,0.459409
6230,1998-01-22,00:00:00.00,0.449409,0.403297
6231,1998-01-23,00:00:00.00,0.392476,0.348099
6232,1998-01-24,00:00:00.00,0.344144,0.302232
6233,1998-01-25,00:00:00.00,0.287856,0.249768
6234,1998-01-26,00:00:00.00,0.235253,0.201754
6235,1998-01-27,00:00:00.00,0.201405,0.171487
6236,1998-01-28,00:00:00.00,0.173766,0.147107
6237,1998-01-29,00:00:00.00,0.149337,0.125779
6238,1998-01-30,00:00:00.00,0.127913,0.107245
6239,1998-01-31,00:00:00.00,0.0942901,0.0782714
6240,1998-02-01,00:00:00.00,0.0176382,0.0225276
6241,1998-02-02,00:00:00.00,0.0265922,0.0408568
6242,1998-02-03,00:00:00.00,0.816949,0.788574
6243,1998-02-04,00:00:00.00,0.778887,0.745984
6244,1998-02-05,00:00:00.00,0.736245,0.698991
6245,1998-02-06,00:00:00.00,0.683138,0.64147
6246,1998-02-07,00:00:00.00,0.626019,0.580897
6247,1998-02-08,00:00:00.00,0.573133,0.526055
6248,1998-02-09,00:00:00.00,0.510537,0.462502
6249,1998-02-10,00:00:00.00,0.456203,0.408662
6250,1998-02-11,00:00:00.00,0.395352,0.349622
6251,1998-02-12,00:00:00.00,0.348778,0.305494
6252,1998-02-13,00:00:00.00,0.284226,0.245386
6253,1998-02-14,00:00:00.00,0.232343,0.198237
6254,1998-02-15,00:00:00.00,0.188008,0.158738
6255,1998-02-16,00:00:00.00,0.15977,0.134066
6256,1998-02-17,00:00:00.00,0.0520239,0.078337
6257,1998-02-18,00:00:00.00,0.183798,0.258579
6258,1998-02-19,00:00:00.00,0.394854,0.500273
6259,1998-02-20,00:00:00.00,0.531057,0.631713
6260,1998-02-21,00:00:00.00,0.985126,0.981772
6261,1998-02-22,00:00:00.00,0.977774,0.972677
6262,1998-02-23,00:00:00.00,0.967897,0.960496
6263,1998-02-24,00:00:00.00,0.682873,0.745609
6264,1998-02-25,00:00:00.00,0.943846,0.931232
6265,1998-02-26,00:00:00.00,0.271973,0.356687
6266,1998-02-27,00:00:00.00,0.372247,0.468781
6267,1998-02-28,00:00:00.00,0.457369,0.556422
6268,1998-03-01,00:00:00.00,0.570038,0.661276
6269,1998-03-02,00:00:00.00,0.672579,0.74762
6270,1998-03-03,00:00:00.00,0.981669,0.977234
6271,1998-03-04,00:00:00.00,0.968994,0.96135
6272,1998-03-05,00:00:00.00,0.95134,0.939387
6273,1998-03-06,00:00:00.00,0.927745,0.910337
6274,1998-03-07,00:00:00.00,0.897929,0.874184
6275,1998-03-08,00:00:00.00,0.861451,0.830757
6276,1998-03-09,00:00:00.00,0.817978,0.780077
6277,1998-03-10,00:00:00.00,0.768831,0.724226
6278,1998-03-11,00:00:00.00,0.713662,0.663123
6279,1998-03-12,00:00:00.00,0.655431,0.600531
6280,1998-03-13,00:00:00.00,0.591849,0.533927
6281,1998-03-14,00:00:00.00,0.531256,0.472618
6282,1998-03-15,00:00:00.00,0.466286,0.408314
6283,1998-03-16,00:00:00.00,0.405391,0.349856
6284,1998-03-17,00:00:00.00,0.346231,0.294405
6285,1998-03-18,00:00:00.00,0.292056,0.244883
6286,1998-03-19,00:00:00.00,0.245633,0.203526
6287,1998-03-20,00:00:00.00,0.203629,0.166746
6288,1998-03-21,00:00:00.00,0.164533,0.132941
6289,1998-03-22,00:00:00.00,0.129608,0.103162
6290,1998-03-23,00:00:00.00,0.103695,0.081594
6291,1998-03-24,00:00:00.00,0.0798915,0.0618995
6292,1998-03-25,00:00:00.00,0.0613801,0.0468393
6293,1998-03-26,00:00:00.00,0.0539671,0.0424389
6294,1998-03-27,00:00:00.00,0.119504,0.165609
6295,1998-03-28,00:00:00.00,0.352685,0.442189
6296,1998-03-29,00:00:00.00,0.629964,0.716448
6297,1998-03-30,00:00:00.00,0.562204,0.644861
6298,1998-03-31,00:00:00.00,0.658139,0.729881
6299,1998-04-01,00:00:00.00,0.731188,0.785727
6300,1998-04-02,00:00:00.00,0.73591,0.784728
6301,1998-04-03,00:00:00.00,0.860031,0.867102
6302,1998-04-04,00:00:00.00,0.87023,0.852969
6303,1998-04-05,00:00:00.00,0.803077,0.778123
6304,1998-04-06,00:00:00.00,0.724605,0.692517
6305,1998-04-07,00:00:00.00,0.637712,0.599919
6306,1998-04-08,00:00:00.00,0.550986,0.510162
6307,1998-04-09,00:00:00.00,0.461328,0.419312
6308,1998-04-10,00:00:00.00,0.375003,0.333916
6309,1998-04-11,00:00:00.00,0.297113,0.258805
6310,1998-04-12,00:00:00.00,0.232111,0.19783
6311,1998-04-13,00:00:00.00,0.175981,0.146245
6312,1998-04-14,00:00:00.00,0.129451,0.104404
6313,1998-04-15,00:00:00.00,0.114401,0.0959749
6314,1998-04-16,00:00:00.00,0.108222,0.104473
6315,1998-04-17,00:00:00.00,0.101077,0.119323
6316,1998-04-18,00:00:00.00,0.164062,0.2024
6317,1998-04-19,00:00:00.00,0.22434,0.27087
6318,1998-04-20,00:00:00.00,0.366317,0.366994
6319,1998-04-21,00:00:00.00,0.281225,0.279778
6320,1998-04-22,00:00:00.00,0.206035,0.203051
6321,1998-04-23,00:00:00.00,0.140764,0.136821
6322,1998-04-24,00:00:00.00,0.0899432,0.0857239
6323,1998-04-25,00:00:00.00,0.0539354,0.049805
6324,1998-04-26,00:00:00.00,0.0292815,0.0254161
6325,1998-04-27,00:00:00.00,0.012405,0.00921074
6326,1998-04-28,00:00:00.00,0.00363021,0.00178308
6327,1998-04-29,00:00:00.00,0.000537472,9.51235e-06
6328,1998-04-30,00:00:00.00,0.000113885,0
6329,1998-05-01,00:00:00.00,8.39954e-06,0
6330,1998-05-02,00:00:00.00,0,0
6331,1998-05-03,00:00:00.00,0,0
6332,1998-05-04,00:00:00.00,0,0
6333,1998-05-05,00:00:00.00,0,0
6334,1998-05-06,00:00:00.00,0,0
6335,1998-05-07,00:00:00.00,0,0
6336,1998-05-08,00:00:00.00,0,0
6337,1998-05-09,00:00:00.00,0,0
6338,1998-05-10,00:00:00.00,0,0
6339,1998-05-11,00:00:00.00,0,0
6340,1998-05-12,00:00:00.00,0,0
6341,1998-05-13,00:00:00.00,0,0
6342,1998-05-14,00:00:00.00,0,0
6343,1998-05-15,00:00:00.00,0,0
6344,1998-05-16,00:00:00.00,0,0
6345,1998-05-17,00:00:00.00,0,0
6346,1998-05-18,00:00:00.00,0,0
6347,1998-05-19,00:00:00.00,0,0
6348,1998-05-20,00:00:00.00,0,0
6349,1998-05-21,00:00:00.00,0,0
6350,1998-05-22,00:00:00.00,0,0
6351,1998-05-23,00:00:00.00,0,0
6352,1998-05-24,00:00:00.00,0,0
6353,1998-05-25,00:00:00.00,0,0
6354,1998-05-26,00:00:00.00,0,0
6355,1998-05-27,00:00:00.00,0,0
6356,1998-05-28,00:00:00.00,0,0
6357,1998-05-29,00:00:00.00,0,0
6358,1998-05-30,00:00:00.00,0,0
6359,1998-05-31,00:00:00.00,0,0
6360,1998-06-01,00:00:00.00,0.00160941,0
6361,1998-06-02,00:00:00.00,0.137789,9.44347e-05
6362,1998-06-03,00:00:00.00,0.377505,0.0932125
6363,1998-06-04,00:00:00.00,0.831665,0.504413
6364,1998-06-05,00:00:00.00,0.885476,0.672091
6365,1998-06-06,00:00:00.00,0.830136,0.495518
6366,1998-06-07,00:00:00.00,0.771021,0.386053
6367,1998-06-08,00:00:00.00,0.695423,0.224036
6368,1998-06-09,00:00:00.00,0.613183,0.103275
6369,1998-06-10,00:00:00.00,0.496579,0.0031514
6370,1998-06-11,00:00:00.00,0.369573,0
6371,1998-06-12,00:00:00.00,0.185689,0.0130114
6372,1998-06-13,00:00:00.00,0.372204,0.192068
6373,1998-06-14,00:00:00.00,0.649421,0.518875
6374,1998-06-15,00:00:00.00,0.896946,0.916448
6375,1998-06-16,00:00:00.00,0.8397,0.857174
6376,1998-06-17,00:00:00.00,0.766722,0.758978
6377,1998-06-18,00:00:00.00,0.68112,0.611701
6378,1998-06-19,00:00:00.00,0.580132,0.375596
6379,1998-06-20,00:00:00.00,0.49568,0.23469
6380,1998-06-21,00:00:00.00,0.367931,0.008182
6381,1998-06-22,00:00:00.00,0.285544,0.000186503
6382,1998-06-23,00:00:00.00,0.213981,0
6383,1998-06-24,00:00:00.00,0.116296,0
6384,1998-06-25,00:00:00.00,0.0965885,0
6385,1998-06-26,00:00:00.00,0.0590411,0
6386,1998-06-27,00:00:00.00,0.0326519,0
6387,1998-06-28,00:00:00.00,0.00798726,0
6388,1998-06-29,00:00:00.00,0.00424147,0
6389,1998-06-30,00:00:00.00,0.000584026,0
6390,1998-07-01,00:00:00.00,8.43659e-05,0
6391,1998-07-02,00:00:00.00,0,0
6392,1998-07-03,00:00:00.00,0,0
6393,1998-07-04,00:00:00.00,0,0
6394,1998-07-05,00:00:00.00,0,0
6395,1998-07-06,00:00:00.00,0,0
6396,1998-07-07,00:00:00.00,0,0
6397,1998-07-08,00:00:00.00,0,0
6398,1998-07-09,00:00:00.00,0,0
6399,1998-07-10,00:00:00.00,0,0
6400,1998-07-11,00:00:00.00,0,0
6401,1998-07-12,00:00:00.00,0,0
6402,1998-07-13,00:00:00.00,0,0
6403,1998-07-14,00:00:00.00,0,0
6404,1998-07-15,00:00:00.00,0,0
6405,1998-07-16,00:00:00.00,0,0
6406,1998-07-17,00:00:00.00,0,0
6407,1998-07-18,00:00:00.00,0,0
6408,1998-07-19,00:00:00.00,0,0
6409,1998-07-20,00:00:00.00,0,0
6410,1998-07-21,00:00:00.00,0,0
6411,1998-07-22,00:00:00.00,0,0
6412,1998-07-23,00:00:00.00,0,0
6413,1998-07-24,00:00:00.00,0,0
6414,1998-07-25,00:00:00.00,0,0
6415,1998-07-26,00:00:00.00,0,0
6416,1998-07-27,00:00:00.00,0,0
6417,1998-07-28,00:00:00.00,0,0
6418,1998-07-29,00:00:00.00,0,0
6419,1998-07-30,00:00:00.00,0,0
6420,1998-07-31,00:00:00.00,0,0
6421,1998-08-01,00:00:00.00,0,0
6422,1998-08-02,00:00:00.00,0,0
6423,1998-08-03,00:00:00.00,0,0
6424,1998-08-04,00:00:00.00,0,0
6425,1998-08-05,00:00:00.00,0,0
6426,1998-08-06,00:00:00.00,0,0
6427,1998-08-07,00:00:00.00,0,0
6428,1998-08-08,00:00:00.00,0,0
6429,1998-08-09,00:00:00.00,0,0
6430,1998-08-10,00:00:00.00,0,0
6431,1998-08-11,00:00:00.00,0,0
6432,1998-08-12,00:00:00.00,0,0
6433,1998-08-13,00:00:00.00,0,0
6434,1998-08-14,00:00:00.00,0,0
6435,1998-08-15,00:00:00.00,0,0
6436,1998-08-16,00:00:00.00,0,0
6437,1998-08-17,00:00:00.00,0,0
6438,1998-08-18,00:00:00.00,0,0
6439,1998-08-19,00:00:00.00,0,0
6440,1998-08-20,00:00:00.00,0,0
6441,1998-08-21,00:00:00.00,0,0
6442,1998-08-22,00:00:00.00,0,0
6443,1998-08-23,00:00:00.00,0,0
6444,1998-08-24,00:00:00.00,0,0
6445,1998-08-25,00:00:00.00,0,0
6446,1998-08-26,00:00:00.00,0,0
6447,1998-08-27,00:00:00.00,0,0
6448,1998-08-28,00:00:00.00,0,0
6449,1998-08-29,00:00:00.00,0,0
6450,1998-08-30,00:00:00.00,0,0
6451,1998-08-31,00:00:00.00,0,0
6452,1998-09-01,00:00:00.00,0,0
6453,1998-09-02,00:00:00.00,0,0
6454,1998-09-03,00:00:00.00,0.00130346,0
6455,1998-09-04,00:00:00.00,0.0168959,0
6456,1998-09-05,00:00:00.00,0.0470152,0
6457,1998-09-06,00:00:00.00,0.00705457,0
6458,1998-09-07,00:00:00.00,0.000275417,0
6459,1998-09-08,00:00:00.00,0.00455066,0
6460,1998-09-09,00:00:00.00,0.00827289,0
6461,1998-09-10,00:00:00.00,0.0635672,0
6462,1998-09-11,00:00:00.00,0.012445,0
6463,1998-09-12,00:00:00.00,8.01658e-05,0
6464,1998-09-13,00:00:00.00,0,0
6465,1998-09-14,00:00:00.00,0,0
6466,1998-09-15,00:00:00.00,0.0268227,0
6467,1998-09-16,00:00:00.00,0.125646,0
6468,1998-09-17,00:00:00.00,0.934293,0
6469,1998-09-18,00:00:00.00,0.900489,0
6470,1998-09-19,00:00:00.00,0.857571,0
6471,1998-09-20,00:00:00.00,0.820119,0
6472,1998-09-21,00:00:00.00,0.606543,0
6473,1998-09-22,00:00:00.00,0.737915,0
6474,1998-09-23,00:00:00.00,0.665883,0
6475,1998-09-24,00:00:00.00,0.0966528,0
6476,1998-09-25,00:00:00.00,0.179799,0
6477,1998-09-26,00:00:00.00,0.373166,0
6478,1998-09-27,00:00:00.00,0.603718,0
6479,1998-09-28,00:00:00.00,0.517556,0
6480,1998-09-29,00:00:00.00,0.760485,0
6481,1998-09-30,00:00:00.00,0.849431,0
6482,1998-10-01,00:00:00.00,0.332613,0
6483,1998-10-02,00:00:00.00,0.442534,0
6484,1998-10-03,00:00:00.00,0.923103,0
6485,1998-10-04,00:00:00.00,0.888872,0
6486,1998-10-05,00:00:00.00,0.843712,0
6487,1998-10-06,00:00:00.00,0.294407,0
6488,1998-10-07,00:00:00.00,0.326866,0
6489,1998-10-08,00:00:00.00,0.56033,0
6490,1998-10-09,00:00:00.00,0.89856,0
6491,1998-10-10,00:00:00.00,0.932847,0
6492,1998-10-11,00:00:00.00,0.898999,0
6493,1998-10-12,00:00:00.00,0.856618,0
6494,1998-10-13,00:00:00.00,0.714141,0
6495,1998-10-14,00:00:00.00,0.528928,0
6496,1998-10-15,00:00:00.00,0.738798,0
6497,1998-10-16,00:00:00.00,0.66693,0
6498,1998-10-17,00:00:00.00,0.598524,0
6499,1998-10-18,00:00:00.00,0.22888,0
6500,1998-10-19,00:00:00.00,0.319799,0
6501,1998-10-20,00:00:00.00,0.468163,0
6502,1998-10-21,00:00:00.00,0.665466,0.00407521
6503,1998-10-22,00:00:00.00,0.848337,0.0793316
6504,1998-10-23,00:00:00.00,0.791415,0.99933
6505,1998-10-24,00:00:00.00,0.721917,0.999146
6506,1998-10-25,00:00:00.00,0.645837,0.997563
6507,1998-10-26,00:00:00.00,0.495508,0.0131443
6508,1998-10-27,00:00:00.00,0.364752,0.0195437
6509,1998-10-28,00:00:00.00,0.500764,0.0937999
6510,1998-10-29,00:00:00.00,0.455854,0.999647
6511,1998-10-30,00:00:00.00,0.383845,0.999413
6512,1998-10-31,00:00:00.00,0.316704,0.998831
6513,1998-11-01,00:00:00.00,0.26759,0.998356
6514,1998-11-02,00:00:00.00,0.215615,0.995451
6515,1998-11-03,00:00:00.00,0.172053,0.976281
6516,1998-11-04,00:00:00.00,0.137236,0.237723
6517,1998-11-05,00:00:00.00,0.110152,0
6518,1998-11-06,00:00:00.00,0.0859072,0
6519,1998-11-07,00:00:00.00,0.0726292,0
6520,1998-11-08,00:00:00.00,0.064819,0.0073054
6521,1998-11-09,00:00:00.00,0.061426,0.00728312
6522,1998-11-10,00:00:00.00,0.0874968,0.0247083
6523,1998-11-11,00:00:00.00,0.2074,0.120231
6524,1998-11-12,00:00:00.00,0.421378,0.366228
6525,1998-11-13,00:00:00.00,0.833201,0.999994
6526,1998-11-14,00:00:00.00,0.706899,0.853356
6527,1998-11-15,00:00:00.00,0.480148,0.512664
6528,1998-11-16,00:00:00.00,0.611429,0.74545
6529,1998-11-17,00:00:00.00,0.663754,0.947785
6530,1998-11-18,00:00:00.00,0.604311,0.979675
6531,1998-11-19,00:00:00.00,0.401628,0.53763
6532,1998-11-20,00:00:00.00,0.37204,0.462286
6533,1998-11-21,00:00:00.00,0.616231,0.820283
6534,1998-11-22,00:00:00.00,0.658748,0.999601
6535,1998-11-23,00:00:00.00,0.412153,0.546123
6536,1998-11-24,00:00:00.00,0.472961,0.597154
6537,1998-11-25,00:00:00.00,0.630462,0.789813
6538,1998-11-26,00:00:00.00,0.651474,0.854924
6539,1998-11-27,00:00:00.00,0.604151,0.840949
6540,1998-11-28,00:00:00.00,0.613397,0.961572
6541,1998-11-29,00:00:00.00,0.54777,0.995229
6542,1998-11-30,00:00:00.00,0.377572,0.533933
6543,1998-12-01,00:00:00.00,0.476535,0.628953
6544,1998-12-02,00:00:00.00,0.614034,0.824962
6545,1998-12-03,00:00:00.00,0.651127,0.98281
6546,1998-12-04,00:00:00.00,0.5665,0.988021
6547,1998-12-05,00:00:00.00,0.444796,0.79435
6548,1998-12-06,00:00:00.00,0.377822,0.571521
6549,1998-12-07,00:00:00.00,0.454754,0.685659
6550,1998-12-08,00:00:00.00,0.540913,0.959115
6551,1998-12-09,00:00:00.00,0.466582,0.965535
6552,1998-12-10,00:00:00.00,0.388153,0.895626
6553,1998-12-11,00:00:00.00,0.334364,0.872588
6554,1998-12-12,00:00:00.00,0.289288,0.902249
6555,1998-12-13,00:00:00.00,0.242326,0.867935
6556,1998-12-14,00:00:00.00,0.201401,0.825529
6557,1998-12-15,00:00:00.00,0.169445,0.778474
6558,1998-12-16,00:00:00.00,0.143649,0.655865
6559,1998-12-17,00:00:00.00,0.125062,0.567902
6560,1998-12-18,00:00:00.00,0.109501,0.629734
6561,1998-12-19,00:00:00.00,0.0930686,0.570021
6562,1998-12-20,00:00:00.00,0.0789398,0.509281
6563,1998-12-21,00:00:00.00,0.0673744,0.451404
6564,1998-12-22,00:00:00.00,0.0575643,0.396273
6565,1998-12-23,00:00:00.00,0.0493231,0.345349
6566,1998-12-24,00:00:00.00,0.0421207,0.297779
6567,1998-12-25,00:00:00.00,0.0361623,0.255991
6568,1998-12-26,00:00:00.00,0.0309558,0.218224
6569,1998-12-27,00:00:00.00,0.026436,0.18468
6570,1998-12-28,00:00:00.00,0.0227815,0.156913
6571,1998-12-29,00:00:00.00,0.0195556,0.132413
6572,1998-12-30,00:00:00.00,0.0167935,0.111489
6573,1998-12-31,00:00:00.00,0.0144426,0.0938148
